Flex1,Flex2,Flex3,Flex4,Flex5,Ax,Ay,Az,Gx,Gy,Gz,Letra
4094.993921554366,3341.3985894308053,3581.943432189464,3715.258278157826,4094.979902182197,9.370482031214276,6.247532835333951,-0.9000679752072267,-11.1407327634316,-34.31137157450394,-25.17503609841584,chao
4095.002245568777,3368.992372424794,3631.993774010183,3770.004389869708,4095.009170808578,2.5662817601333794,3.884644220204442,-11.45461738474369,-41.47378428288423,66.57956289932099,15.66509544323604,chao
4094.99971655596,3367.6715940424097,3650.948823579966,3781.353464817744,4093.9574847583817,5.967950600439188,5.608138073037455,-6.418314489427357,-47.50367214398272,153.99065139929633,8.476115563556245,chao
4095.0061816792654,3366.986015097425,3663.925406163876,3785.005091212724,4094.0011493433753,7.914584260873352,5.910157473967434,-3.1180530627958705,-1.009512517094728,65.43587260037806,3.882555227625296,chao
4095.0121340817177,3365.611963855936,3667.523294820093,3782.956108586263,4094.500165870479,8.312822680121213,5.415826617562249,-1.9744502753493025,55.92156173005238,-78.12597765555176,1.0392301144797,chao
4094.999924622581,3362.101458981361,3658.3441717783567,3777.13398486708,4095.004796764465,7.053514173812143,4.647258046041687,-3.386601378246103,81.30046626176191,-155.76737123273853,-1.048039138307979,chao
4095.003472198495,3356.153398092216,3637.251604496853,3770.0578979879615,4095.056293309264,4.383256237255627,4.0589980998205615,-7.127631359659049,49.70522426374104,-90.2440498254456,-2.955570364900243,chao
4094.998847690458,3352.024264488009,3623.079531932055,3766.021763905616,4095.014450975329,2.202289473276006,3.745498476918967,-10.545585301863284,6.623115925386751,10.305948271739512,-4.037924593719248,chao
4095.002678064485,3353.400172870964,3631.9604732387056,3767.9880307427743,4095.167695826536,2.1131087196186726,3.622832730641194,-11.101535159094173,-0.3667038644992456,25.45866542165272,-3.0366838090321027,chao
4095.005437873215,3355.973635543667,3647.582942165759,3770.9736639109833,4095.021451799481,3.141359929994299,3.897746852064982,-10.072495521643573,3.5880144607837767,-2.8845342008808394,2.7532524393374618,chao
4094.994466550909,3354.9700589439035,3650.75675472434,3769.510381980167,4093.997024812277,3.852434184848037,4.614763830966579,-9.293365374628513,-17.529932792561922,-7.303787807530293,14.7698565694516,chao
4095.010566364353,3353.0368630866906,3649.854074537544,3767.031494857771,4093.031601245104,4.312646482468478,5.6267241631037805,-8.438569269377393,-59.17596455919095,-5.652156742072728,27.0972046860392,chao
4095.013437028557,3353.305937096673,3655.878895687768,3767.779581689082,4092.947734741902,4.977330995430981,6.60722578308733,-6.81672035695767,-105.28180339124668,-26.116359472935034,37.361446141206656,chao
4094.994953345397,3351.335153889878,3655.650947315072,3769.0272686433536,4093.01498225652,6.195585235758007,7.323531865938759,-4.638304599839419,-140.4329432932564,-33.12959782165166,68.68558436826964,chao
4094.999484545167,3342.321578508833,3634.303444568581,3767.100285996095,4092.14568774678,8.053116856346907,7.4045841646780195,-2.490638739357404,-150.65505913532786,7.353770965516998,132.7951329207275,chao
4095.003219386032,3330.7226078928984,3602.1960524863107,3764.155591238691,4090.1731070273504,9.60198809254247,5.838273446747866,-0.6562608817507372,-127.17466795310249,33.33350389309652,150.35265013252365,chao
4094.994953928025,3322.655179121208,3576.557349456277,3763.351284424862,4087.43127029106,9.956104816305103,2.1871926458209616,0.6326925416931863,-69.75675430069609,-19.586696900648715,48.7627888947,chao
4094.981581427072,3319.111537202384,3570.3067459770755,3764.795452089762,4085.126976426744,9.629011971564262,-0.1201196320264522,0.855664776570069,-12.850513638565255,-85.60821431765255,-76.92927041345877,chao
4095.001469350186,3318.879117775781,3589.9723195721804,3767.930644427298,4084.423225945316,9.427786118210344,2.0346100804671057,-0.0439446032720099,7.863164611167924,-80.59163799105781,-105.8270667633941,chao
4095.0016976044094,3318.2408134706147,3615.395061806744,3773.3521913449567,4084.9349414812896,9.38002136977858,3.840983676277293,0.200932105048896,4.490180409969599,-33.161576283265845,-49.124921870637166,chao
4094.990930129553,3313.8930844354945,3622.8359892207386,3780.7264891410873,4085.821607598673,9.263337325254192,0.2087553289333312,3.523302246909104,1.425580144293768,2.095301915678628,38.25502221060572,chao
4095.001607754628,3309.2844194929,3614.338305001006,3782.519660201934,4086.8697764074464,9.304517005105913,-2.9105381191156696,5.2778988311559,8.366921070502853,21.03305020711741,92.6000458801883,chao
4095.003049853836,3308.817273820937,3600.774544190295,3772.250850593927,4087.851322264931,9.828782898226349,1.6089009101608724,0.8352653840485009,25.6656863938865,33.43672777771509,66.15006888879799,chao
4095.0064207375945,3310.790580499189,3594.6492818177207,3762.273344950024,4087.2287804284647,10.3074247650931,7.427753155825143,-3.844464515035766,28.843239932736925,34.45438921466063,14.70328805784261,chao
4095.0025725966543,3311.752041053636,3604.4696180386686,3767.122934273769,4083.943255440319,10.258136670622342,5.908083056563123,-1.4141696741426304,-4.685983931318235,18.177067772765927,11.239992073111006,chao
4095.0087075415486,3310.355801398723,3613.2636327832624,3778.065387194484,4081.1101202693335,10.078153396673825,1.3916979987926137,2.771203961319366,-41.18245879413769,-0.0745901467989618,30.861833079507495,chao
4095.00991588342,3306.5612661904947,3601.276921273519,3780.902843498712,4082.102004631312,10.287650988771816,1.2449537272131934,0.8999216244938615,-36.47057305601584,1.1429985340641455,26.33831560606796,chao
4094.98789159626,3303.1999479529536,3584.141075289045,3775.923659119068,4083.964961927206,10.383549210005352,4.130299537613359,-4.032330481542928,0.5001022123143355,35.55894408391008,18.71451485135718,chao
4094.989579726335,3342.0898408913727,3593.9756905884287,3706.4507793806615,4092.2527126589193,9.968291204831612,-3.0630465387537837,3.766840530438511,3.7406025345031457,9.678343364978918,-2.0114424584659107,chao
4094.998066509562,3339.803531395903,3597.6180664610424,3710.026836158041,4087.57817140401,9.446433761631868,0.4304816426642625,1.1566435943339617,58.31824795126696,80.00288808662097,77.72167443104695,chao
4095.010757454535,3339.0279348099284,3600.4363952451768,3712.180613740919,4088.365064107953,9.35071345545308,4.429116890495714,-1.7159107351412348,42.02039999377392,50.92118273896072,51.16902457230888,chao
4095.0270041771287,3340.645073735391,3600.6594279707388,3712.627843892357,4093.3763168153446,9.724796141546843,5.285026502761905,-2.3830763584086347,-25.29706297372611,-38.25796563582788,-38.18019416548422,chao
4095.00576324258,3343.2702161333577,3581.831316993458,3712.903872478932,4095.007004663519,9.189712227370888,-1.069187003595639,2.632149219932963,28.38985046632907,61.87975485231199,106.91892647241988,chao
4095.01737184188,3344.3770959738595,3585.6081295419467,3711.968631654421,4095.008378676182,9.269997998035148,-2.079496321003223,2.688966630042268,12.541675402654196,46.61261491056012,84.30924102114754,chao
4094.9894467811937,3344.1898046431206,3592.147886789247,3713.4543431598913,4095.011264813592,9.439559356281087,4.162585706386622,-0.7529686153348515,-31.698491679980656,-48.107326778306,-53.55127572265518,chao
4095.0156862971817,3343.9272890114376,3597.5765592463044,3714.055642510489,4094.994455029815,9.37658294279579,5.746591320048605,-1.2438664855162254,-5.051439947317077,-27.37606361138482,-39.800466945634966,chao
4095.000960179069,3343.9711640327205,3600.40805441764,3713.692168441984,4095.0115533180233,9.109136573820653,1.3638561090756969,1.703419734692849,64.31584878125767,88.55392026092723,103.71424447638728,chao
4095.011258767492,3343.953601518719,3601.2015381598726,3715.0332741300895,4095.019336049984,9.093581057476976,-0.6304422870318838,3.0345070183402845,37.90794738557688,88.50128863479465,98.65261055150448,chao
4095.01563763582,3343.864292019165,3600.582741189288,3717.118928154908,4095.047685132427,9.281986640559284,1.935359799659342,1.275620609919273,-58.77027812949507,-23.602193848264147,-47.77695496798162,chao
4094.9967676432207,3344.307405006,3599.256279089018,3715.530339001656,4094.909282682036,9.206586557310846,5.068659322721199,-1.529348466868909,-51.334947893152346,-44.82761270375288,-64.5387359358924,chao
4095.0134506669774,3345.335881276844,3598.146737124205,3712.0805269531934,4094.845884945812,8.944714124835055,5.712757655799351,-2.979413119351608,51.84730451833287,37.35105002823149,54.39713270528847,chao
4094.9775945291535,3346.7062172497567,3598.2743008749926,3713.93795722548,4095.361217511797,9.053216566629326,1.9228149654321027,-0.5657503053241774,68.63865293856374,51.8941454619278,60.89390431654983,chao
4094.99720728656,3347.8155809257605,3599.4395103676466,3718.959106790214,4095.616295463868,9.578512429765544,-2.8352129889695594,3.38434207703292,-14.378986122361091,-21.373394450819397,-62.21912787247814,chao
4095.018373273772,3347.8354132434474,3600.3070606101483,3716.001063153942,4093.679837811718,10.117122509020264,-0.4727728975553593,2.2415388472931763,-42.67999326270945,-50.6658141867795,-101.5201611381844,chao
4094.999215535569,3346.735181062772,3600.668896678177,3706.989358532571,4090.632317098636,10.457524883880415,6.206875348620764,-2.568128101198789,11.102382774837562,-8.576309132484226,-17.939825135111892,chao
4094.990188292509,3309.9760227203988,3573.657885993252,3732.426518741864,4094.99287255686,9.372826307750785,7.091840747350264,-2.8104052557258647,-25.296026014976903,-90.4350391744388,-56.41891879475033,chao
4094.983449154915,3345.337394519493,3601.528264686015,3706.790474884449,4090.528434320288,10.641050230895305,3.609501638660874,-1.6937370615377207,41.138595208697545,22.0965732875089,44.74760358791247,chao
4094.998311103047,3343.9254573338453,3602.8425607521594,3718.98198394482,4095.6528670852927,10.61197200509373,-6.313951339979917,4.5865850894572775,-6.979625772691873,-18.337669726048585,-10.760871988855213,chao
4094.9944907460745,3343.313009429748,3601.6958822365773,3713.250037183116,4095.464354546615,10.376303426148626,3.957152950011521,-1.3573637002052532,-6.577358602221336,-33.57958962490717,-32.675198059045954,chao
4095.003072496189,3340.0418732625426,3600.542223390542,3708.463876482674,4094.641329071925,10.076179858195196,5.493302541369112,-2.7119562771435697,8.583335441890501,-9.437074966005088,11.154023814828872,chao
4095.0075542931,3334.9804514252505,3600.03433883112,3707.672720403456,4093.762354760111,9.776886862506773,-3.238726699002577,1.946538512132788,20.851229981228585,33.61150857185511,81.96816038568788,chao
4095.0090270599458,3332.3844949284826,3600.0779987404158,3705.61937250568,4092.117471211545,9.64489678221724,-4.246437065741298,3.271422179706699,6.917594766462575,26.61694330266395,54.14016121899554,chao
4095.01712128089,3333.581120778497,3599.8343797445305,3701.511688898174,4089.933762655732,9.723178954220511,4.2346686248768695,-0.0898663284326215,-26.095341937374283,-23.64649063527385,-50.399479864370754,chao
4094.998573918671,3336.1535702384604,3597.8104804825166,3699.777383974112,4088.608674363252,9.65963496371543,4.941475535829487,-0.5335396469990304,-37.76506070134674,-25.36514637923322,-44.5287772921831,chao
4094.986486857197,3338.337965539232,3594.7849380352395,3701.564861759924,4088.9999745268433,9.476564695453002,-3.82410236540378,2.958428887385076,-22.05629600810228,24.320842087584047,76.20881309526042,chao
4094.986771589664,3339.1276314820493,3594.2693335090376,3703.890687351117,4091.104389814408,9.552823542963342,-5.42750856397858,2.896599464002355,-13.958532477617696,23.031497387297584,100.45142947878658,chao
4094.9989476756978,3338.552475113658,3596.286172575955,3704.982769720846,4093.9259928259776,9.866317988337292,2.502699118657736,-1.2128013158423403,-21.36931837634643,-36.63457808573739,-2.371606614203138,chao
4095.000065802878,3337.657179308643,3596.787491316422,3704.741550584082,4095.295430960052,10.137073924782625,4.181632967029592,-1.5803967244879522,-18.09709202948195,-45.26815358534701,-38.75468214925377,chao
4095.003894420349,3337.4913877606077,3595.289299496466,3704.337436338669,4094.989682292017,10.205403005394142,-3.2180547591208493,2.8361694600005154,-5.168594809958954,8.487750892338633,29.72963405027991,chao
4095.017444261568,3338.714729613082,3595.538917641236,3706.1671790486535,4095.3388800285848,10.145264384289243,-5.811361149799869,4.225122842445852,-17.784870290023477,11.085749055871451,40.36666426622043,chao
4095.014486953278,3344.291982327949,3602.7328740061685,3715.768977462652,4093.563488362921,10.689162655294036,-6.424660974201727,4.321481276816341,17.273589630564324,9.874632793094849,31.672433608432165,chao
4094.99317776336,3309.105237138829,3579.9343225116213,3729.738779717944,4093.855500826291,9.367475603439576,0.5586018542455534,2.345151448183444,-43.73068450955897,8.513404312752339,57.22987712413566,chao
4094.979763755485,3307.823067934286,3582.8369856068525,3729.052696409923,4092.9992970641247,9.5627265452643,-3.6492429586833146,5.617615033832832,-57.172415517312736,77.49728503056785,132.5351252690178,chao
4095.0136931363577,3306.976653747207,3577.670877012145,3730.2885407530666,4094.1162212533327,9.63335632981882,1.919992608331868,0.6149306501230258,-56.31567304681452,-19.65284638895952,29.08562754524176,chao
4094.938187730508,3492.4678520426028,3224.450106687446,3922.5845448570585,3675.914986382462,7.610644675328495,-8.221396114133878,3.3201693516152413,-142.94300719329317,-76.2021644523643,-74.04725937490025,chao
4095.2118702728208,3494.09470128161,3226.245883990397,3925.178237710128,3668.192868136215,8.17777281362053,-0.6900826748038794,-3.3185339428041867,-106.76049023398248,-48.58036651566741,-49.803965870450845,chao
4094.9589901987056,3499.31608262757,3226.0675564689627,3934.282092533723,3661.355254918522,8.999032090862043,4.226980940992092,-3.1671223498641354,70.1697444126386,114.02767934981225,97.60285211440711,chao
4094.076530163012,3510.145541969729,3229.05194430808,3934.9700476432126,3684.742979304269,7.64493757993659,-4.907591085006249,7.3126095546061345,160.0600631267988,173.30526509778775,139.40185245130158,chao
4097.523570066349,3522.473993844807,3226.369871756126,3919.975113285669,3701.822320975428,7.732725557289265,-7.489204550683078,7.161861640416134,62.15341141597266,35.98699289864295,18.48675400900473,chao
4094.554138104584,3531.166532669164,3223.087461119628,3903.7978144296662,3703.0605344920937,9.58185492092345,0.2411008621600719,-3.6435304669079702,-54.23021167049,-93.91748790517327,-84.92502676808355,chao
4082.1043102633457,3532.795134180246,3229.934368608568,3907.009931999652,3707.642718202394,10.123734171146262,3.686111837567117,-6.521723034234178,38.624763318727375,41.234792398052846,28.716362276133832,chao
4129.491802579089,3530.654145943187,3223.8574993406987,3906.4714769906336,3701.593948713163,8.949467846969196,1.3889467570015277,-3.080836595377238,4.101104315075692,43.11528142891738,-1.9348619577980968,chao
4091.035522376677,3526.9130805833674,3216.17251624296,3887.457920032404,3695.115626961351,7.921802586877035,-1.3406453921559982,-0.1545318551060147,-147.21636088295705,-113.9722838664118,-142.9878964419941,chao
3800.3366417951656,3517.331195112205,3228.5011575109875,3858.532192964438,3699.22577380666,9.262583246532351,1.019020329559538,-1.9969108501161128,-97.18328451069156,-94.63469709246596,-35.11697539903003,chao
3794.242800779321,3484.571858420906,3175.543142072085,3848.0041997866274,3619.537998694401,10.60276812966974,2.607996711022138,-2.007207735024726,-43.27455535908673,-47.22934629100056,66.40077056623137,chao
3977.976875491612,3452.918169539139,3008.7768063374942,3822.329647889061,3443.0174549846274,9.441670279072833,2.0169588931202544,1.796822360816677,-53.546794576334754,-62.6549121810027,42.03958528979209,chao
3728.481295834864,3471.750273527489,2767.141958238072,3720.7504132113622,3257.186347130122,5.195772803301899,3.5422395787065226,5.391094559413091,-3.6728814092041615,-75.11929299597263,13.188445468762108,chao
3353.948577909784,3522.132265344072,2596.0113138759366,3623.8136680008624,3143.516189890628,1.6566709920748437,6.171044586541683,7.321098559763054,26.438541119829534,-67.36974420273086,-26.08294116088779,chao
3395.9996610192766,3568.0020391747,2665.9980119102365,3646.9874579279767,3180.9917280631707,3.637422274325032,7.688286037267763,6.867215517219029,-95.17086399107356,-35.5638009489956,-115.3746192771079,chao
4094.9824749717577,3312.9292859561674,3606.5999643637792,3774.9894221585214,4093.096882221787,9.794032762685251,3.897332647266872,-2.0309242983365605,-21.57805332623364,-125.07986665458084,-86.78273523802088,chao
4095.0140585351546,3314.184145379774,3603.79299080175,3770.972732411531,4093.346268008745,10.158790634601036,2.656905063221866,-1.5064237827094238,10.704497246975086,6.639083021430374,22.92499304292579,chao
4095.009513498897,3317.304992042728,3603.6550421814895,3772.940329847282,4094.78446994322,10.46081616036289,0.6014290243296484,0.4704692755400203,39.231030965488486,119.41325010251352,116.2610588687926,chao
4095.013417732781,3321.529912102911,3606.805610615812,3781.319672552535,4095.704198525457,10.25916432626909,1.4562506748264863,-0.4988316633242494,32.97805168432476,69.29857822748157,67.71951065914241,chao
4095.001891644952,3323.297922426359,3610.55880918981,3789.323595345671,4095.254094835512,9.93357806723082,2.3885204945494287,-1.988833989070052,0.1513304431622413,-39.3407608027983,-29.55716096951943,chao
4095.0070394393706,3319.016066923455,3611.5457196220696,3788.992947907528,4093.244645929259,10.122726894725902,-0.9184860335397852,0.2443008162645257,-34.89278930428475,-32.31992858194052,-21.212439400499147,chao
4095.0011581034287,3312.790048025165,3610.3266684985488,3783.1344957218944,4091.211141864651,10.340642177745824,-4.576227500605024,2.845074784827165,-47.55928986542967,35.22000265507765,42.18709336512419,chao
4095.0005309813578,3311.0492074095687,3608.9139209137898,3778.483947199908,4091.1501093138263,10.02059543992827,-2.382098510821141,0.6317120698257709,-20.33725968454728,31.723674779776413,42.09550286315714,chao
4094.993355208425,3312.671092250245,3609.44939720907,3776.951001950777,4092.648612761952,9.689993478958622,2.0355460240371133,-2.5290208770639158,13.343285926116735,-21.21081802745555,-0.8285885588117646,chao
4095.016676671639,3313.686215808881,3613.33657953392,3778.021089691821,4094.1179970635776,10.238857687218488,1.9989578417875844,-0.1466620035208533,6.355371010585145,-46.72301040062796,-16.61049820410792,chao
4095.0114912013782,3313.91483660292,3616.196615961571,3779.084646328743,4094.247404216464,10.92568344144986,0.046896759391809,3.411449040110854,-23.86834023735372,-57.35212460697136,-23.586486891410303,chao
4095.007207922457,3314.610510107208,3612.375879740097,3777.16606210311,4092.195003551746,10.486975266942276,1.6088034901441872,0.4668291935604307,-35.72526101025911,-93.825312328704,-65.98593371185099,chao
4094.9962806776334,3489.307229456994,3221.0040195857628,3932.2900273708906,3669.3159697314536,8.144324617526046,-8.431184539586381,7.401916846516968,-14.871342711419432,50.81161804341825,57.2138781621324,chao
4095.007196595356,3479.47319721282,3223.154637084104,3945.8629640821714,3664.474812462624,7.734677809137562,-4.046362343682251,3.870656562829809,71.06513776633116,110.27018330247374,140.36309712019587,chao
4095.004388146516,3466.0299640305902,3220.2530663760526,3946.957375388062,3650.995102128092,8.221590720673197,1.0806664790924012,-0.9013174705218658,76.89416853542609,90.4439375407559,138.96583812803237,chao
4095.008548685152,3462.424309472179,3213.135305979347,3933.886701068504,3632.61062332342,9.809886437155248,3.5641281241002583,-2.0761129353806758,25.598718245840537,21.10692243131906,41.550616823409854,chao
4094.987718111076,3601.7621258682243,3199.4973949414616,3959.9333508363457,3717.433249118132,7.718036190003351,-2.8988085163647668,1.9674723085076544,32.79347460785017,136.15551130910353,212.404925840337,chao
4094.996773734007,3608.328704804731,3195.032732748712,3969.609512850216,3729.096073280319,6.236016314025296,-12.22700825138172,8.182494922336842,9.9810615375757,26.22123117298845,84.27259930566349,chao
4094.987207078977,3615.802610304193,3189.3185867970155,3958.0757513454673,3729.305744580087,6.111390473476354,-8.587038017031938,6.122541593598926,-83.5155114320177,-41.13040799419627,-76.37230172078891,chao
4095.011283733184,3611.3891918444538,3192.127181600556,3910.471803177921,3725.643427056908,6.922956700804077,0.3034537992010383,0.2582604772609513,-39.94565260148672,-140.50886402564524,-221.5798281300275,chao
4094.998441909852,3603.5702864707664,3199.8943801136165,3887.30826995507,3718.526834941916,8.436492926526077,6.846329566119916,-3.5978726358377457,79.50003706274698,-157.7344308046092,-186.0993089448574,chao
4094.9934232108985,3605.1855955075007,3203.045633778025,3940.2647771115226,3708.882643079521,9.85007984467223,6.00827724545458,-1.8943487782717443,91.2117821701064,15.182141639790174,85.67671460011599,chao
4094.994435230549,3601.0072891393,3201.849604723232,3971.256096993284,3716.545150412908,7.813066626675427,-4.988717988334522,4.200342860561878,46.038574040842434,71.65091361037192,138.46907938087213,chao
4095.008979440406,3597.4337544223904,3198.5422837545293,3961.209913087123,3727.152934498287,6.140214029567599,-9.45770991689898,7.342131295756949,11.70337514330194,-12.744554711776324,-44.0792124133841,chao
4095.0080573339783,3606.514871315787,3195.9743050983584,3949.382637879787,3718.307136128087,9.254368818889844,5.290320299629872,2.2036377904350384,10.374573066840972,-59.284274790443135,-146.4523509106181,chao
4095.000291495016,3608.0583206876727,3197.4976868211334,3938.810214032547,3714.748189957621,9.612582967969136,7.318197607868482,-1.37621780299109,-11.469020771578018,-14.112905064862971,18.624292420361293,chao
4095.003274446495,3601.2821740440845,3198.857142077281,3957.454419512853,3721.969473230931,6.918425313918162,-4.642600958654458,0.4476404822210271,-37.91615084438076,36.99171133539236,181.15977768440797,chao
4094.9901395581032,3306.4928225621875,3598.144257813321,3766.538001827752,4081.742812552576,8.859592682071625,5.903308528373521,-4.001169111465139,59.96557126568061,133.20417233215952,57.51428186134655,chao
4094.986196811549,3597.096723884415,3196.507562600625,3996.8826846853394,3725.75316639448,6.830469956539451,-5.190592264729563,3.156266340546171,17.679157392762882,-82.44355171560886,-186.14556404277783,chao
4094.9983483995256,3315.106219981412,3605.9254314558752,3772.984137440822,4089.4324746586576,9.509478052862912,3.7244952853147497,-4.267929767730677,-24.83411172794393,-102.659035896276,-80.82137041267227,chao
4095.0138317765086,3593.3860069500925,3198.9431727555134,3938.65127737221,3718.078095604065,8.92441269827538,3.221144128428478,-1.021819605773003,17.761061110015863,-88.09629739092645,-178.6860562353247,chao
4095.0015824194734,3579.582754661064,3203.841666270289,3942.3674433294327,3717.466585052688,9.206812326730796,1.9568499824799677,-0.7407757910671533,-15.479026903229332,106.54406614778227,191.29992484149287,chao
4095.0218275559146,3584.394739038752,3210.9121732178155,3945.875846124462,3715.376868476636,6.758047350272091,-4.426232372092864,2.043351450083669,25.777732850655745,87.03654316854193,168.66427725918288,chao
4094.9936204006112,3600.4316442451905,3204.2470498403018,3942.6426888442015,3692.0664834526888,6.724853935516118,-4.992152390830962,3.0089224013490656,-29.91093918225766,-81.2840649483841,-104.7647906595248,chao
4095.004316764993,3589.724588412919,3210.8985564253303,3947.36855857069,3700.254374868672,9.087561850772936,2.4851542216009688,-0.2532703740068746,-41.12671367711353,-86.55508220849869,-148.60662253646953,chao
4095.008495603748,3567.035863733041,3223.2993059789715,3951.6250382723097,3729.781948566587,10.77014195603855,7.395445741294992,-2.9225233804632182,29.175322949279327,67.92529572317262,59.03342851361767,chao
4095.0174611299385,3569.1048024764086,3215.0557216747857,3939.260919493796,3731.0849224983526,8.771373113519626,-0.963852380790506,1.037550982107472,88.09299078090365,132.63521151908586,164.34684505130414,chao
4094.983377187214,3561.2972495321287,3202.1458770770337,3930.6477502515854,3713.653141560252,6.512270258197283,-6.037247918558767,4.404915522827656,23.268835482982613,20.08561416942972,9.634867700682817,chao
4095.007445971656,3553.734183013272,3200.495995558741,3929.880067664958,3694.7575527494537,7.0831326094556335,-1.772242292370151,2.086902999436087,-78.76574496674748,-112.3314201742898,-179.53653079342226,chao
4095.008711830701,3571.058286373089,3212.0646888394244,3928.104413764118,3682.580407164216,10.321861972303864,4.252257032599943,-3.792297571901619,-44.29582121097057,-48.12433159366734,-72.57299246914756,chao
4094.994951614062,3541.954608388887,3216.933067638982,3933.0026940948646,3667.138448942201,9.85581987467318,1.2281594382950085,-1.120116945631701,62.942309481766,81.7864384059277,127.88513236471928,chao
4095.0098555558425,3488.872595493283,3215.045064177188,3936.748428466804,3650.034237433205,7.0771895898078565,-5.6315092756670815,5.824333607589998,104.06211113370291,105.60409740385586,148.86149451848974,chao
4095.0084724558046,3486.3240994447287,3218.535566846144,3926.622082332985,3640.375281624868,8.06050763636701,-3.527128300512268,3.9076703786262095,5.020772256574395,-27.727789214953976,-85.0433695761214,chao
4095.01586855228,3480.8228652336184,3216.575828251884,3923.224125801973,3632.340293470034,9.799334205255736,1.5064756308744387,-0.3894444482869533,-35.915065891174855,-68.92300483952671,-133.80702630497169,chao
4094.988562195178,3586.0385523620425,3196.905203247471,3931.190528109578,3712.40404860214,10.494529348456348,6.233584173799403,-2.4011501888871805,-35.69112858011002,4.085028229129931,3.9198232854361255,chao
4094.9943269620367,3600.7723187607453,3193.683034890291,3950.0059766333216,3722.727755475221,7.16926229232726,3.4345406062925106,-3.7363298346459866,56.77939240412327,-156.69827589477188,-205.09792569808116,chao
4094.9853934303233,3313.9445580661627,3603.899761328261,3769.051467327855,4088.411857866,9.272707584295654,0.8057951659519529,-1.993934514517465,-5.678440736046106,-9.088999479457229,19.42008493106758,chao
4094.9709932885694,3311.801614084642,3589.9790609119877,3773.192045391909,4092.076261815125,9.60829839295047,-2.4522262768200918,3.1963404050768567,-46.87465708361961,19.704455919072267,48.23450772117738,chao
4095.001282884254,3279.996908075192,3578.988228532786,3732.009650921275,4090.9922798462494,9.531012875463944,5.807981146304408,-4.225018150902466,44.63538161246928,98.8979722892505,56.58996780911872,chao
4094.9953498280775,3275.831883799847,3583.127936626759,3734.873613529061,4093.161994625734,10.267567031056148,5.15760653075742,-0.38733098102584,-37.22664307834153,-150.4895801304171,-138.5206610108097,chao
4095.0119466355623,3275.004848660116,3583.015037339691,3738.957576552102,4094.0125780894414,10.169613687604295,4.036967990026936,0.372268884203729,-24.50601261734837,-108.56172482819323,-100.225572775882,chao
4095.001872528278,3275.397248375929,3581.3951410792038,3742.076700984857,4094.349267492986,9.74354439906593,2.9757270396084685,-0.3317914014180289,22.49212244669313,43.04223352030049,25.048967050985684,chao
4095.0087578499465,3275.0150682197823,3580.969421208977,3742.067179156581,4094.9790232667488,9.467872514018577,2.492223419624133,-0.8855752221332961,43.52430872078837,122.62188774840476,91.04171026052796,chao
4094.994943558528,3273.28077287276,3583.0807884408373,3737.6096624937886,4096.078971127991,9.62976515687564,2.902405112810936,-0.3645644346045634,2.976297563528255,17.906607513578614,7.736841914677405,chao
4094.9838807665633,3275.7806814201563,3583.092859999994,3731.1921110971593,4095.094951983573,9.742340340975948,3.5511824453702783,-0.2407689891849636,-29.565233454509208,-88.10165578604659,-75.24693917153,chao
4095.0057469475382,3287.137291467693,3577.1036743588224,3726.3828977082735,4090.340902792724,9.416276826246689,3.8568845497172015,-1.8817147005347103,11.12712295469289,-13.560790841859005,-10.515777393147552,chao
4095.00271889856,3300.5528625584307,3571.0904689709805,3727.753548681431,4087.007086525652,9.159511301250657,4.057292155280566,-2.9860516604216176,49.47458508911264,75.6761395321533,60.79080241533848,chao
4094.99187577833,3308.0795557428155,3571.608552262944,3737.149625056194,4089.97006928266,9.643782751354763,4.354428529842434,-1.24234890553354,6.423559291321174,-4.497034794836542,-14.792135947893104,chao
4095.00848969695,3310.9107362287696,3574.887508474037,3743.971883031873,4094.8430957875753,10.210225983897203,4.020332342314839,1.153901400404616,-38.167329339293794,-90.03187412796912,-89.78310005333206,chao
4094.972985636881,3312.1818989373005,3575.6648283531413,3738.32273038232,4096.032713748959,10.09155841317135,2.497064077718329,1.4189558885451126,3.8988941283669,4.397856679485203,-0.3297709104538565,chao
4094.9978470549936,3312.0740085348875,3575.042719019129,3729.3141808561218,4095.040673158753,9.702456927780782,1.833866742231407,0.2524002143164538,51.33174866528367,106.6563835102597,97.76172870395531,chao
4095.002422677213,3310.379271515832,3574.9858187883565,3728.369230753714,4094.796000446352,9.605485679661834,3.884175682217792,-0.8483876481192577,9.954327003634983,18.658084075685235,24.957920562262505,chao
4094.979814356526,3309.0266976687453,3574.1372928379938,3730.917378693783,4094.9870824058817,9.717131499033911,5.6453152965040125,-1.023892723437744,-39.570508083264016,-83.59254975298053,-66.56152831931338,chao
4094.991695229733,3309.771979357786,3570.9658484232364,3729.884335142895,4094.792268482762,9.709292760629053,3.8817535415805047,0.0142591386762202,-0.4249467707684579,9.632366815097404,7.165863654405041,chao
4095.0143905373257,3310.952980270564,3568.099580563956,3728.8813413513167,4094.9213478223824,9.536980412390337,2.1071295207027427,0.6860359942874751,45.38938357840125,119.5718523370829,95.818136861596,chao
4094.9830259845608,3310.486049090533,3568.576082502824,3732.952007744061,4096.066788899296,9.286941046357976,4.237178007225775,-0.5005195073215252,-2.926862261738964,25.74943088271477,13.340827575590565,chao
